!,Elfrid Payton (right ankle) ruled out vs. GSW:
0,"Kent Bazemore scores 18 points on Monday: Bazemore contributed across the stat sheet in Monday's loss. He's been inconsistent, but still provides a source of steals and threes that makes him attractive in deeper leagues."
+,"J.J. Redick ties career-high with 8 rebounds: Redick wasn't making a lot of his shots, but still found a way to contribute. He's had 3+ assists in four of the team's seven games now and matched a career-high with eight rebounds. Redick will be a great source of triples moving forward, as usual."
+,"Mike Muscala hits 4 triples, scores 14 points: The 19 minutes were good for a season-high for Muscala and he earned them, knocking down a season-high four triples. The Sixers brought Moose in to help the bench and replicate the late-season production from Ersan Ilyasova. More nights like this will have him approaching the fantasy radar."
-,"Tyreke Evans struggles in return: He was a -22 during his time on the floor and the entire second unit didn't show up for Indiana -- Portland's bench outscored Indiana 54-15. Evans picked the wrong time to miss practice, as Darren Collison has found his rhythm again and might be closing more games over Evans going forward. He'll try to get back on track in a favorable matchup vs. the Knicks on Wednesday."
0,"Dario Saric's early-season struggles continue: Saric has been struggling and had his worst night of the season on Monday. Even though the shots aren't falling, he hasn't been lacking the confidence to attempt them. The Homie has also been active on the glass every night. The coaches don't seem worried, so you shouldn't be either. His 3-point percentage increased every month last season, which means it's not time to give up."
-,"Myles Turner scores 10 points vs. Blazers: He was 5-of-12 from the field, but his blocks made up for the quiet night on the offensive end. The good news is that Turner logged seven minutes next to Domantas Sabonis, but the bad news is that that lineup got shredded -- they had a -33.8 net rating. Unless that combo is used more often, Turner's floor won't be as high on the nights when Sabonis has the hot hand."
0,"Markelle Fultz scores career-high 16 points: Fultz took a career-high 16 shots and made a career-high 7 of them. He wasn't particularly aggressive in the first half, but showed a lot more fire in the second half. It's clear that Fultz struggles when playing with Ben Simmons (or T.J. McConnell), which is partly why he was more assertive in the second half and something the Sixers will need to figure out. The seven assists matched a season-high, as well as the one triple made. Fultz is maddeningly inconsistent, but still has obvious upside."
0,"Al-Farouq Aminu double-doubles vs. IND: That's his second double-double of the season and he might have a few more minutes coming his way with Moe Harkless (knee) on the shelf again. He's not loaded with upside by any means and was averaging 7.4 points, 8.8 rebounds, 0.8 steals and 1.0 triples entering tonight's game on 34.3% shooting, but he might have some sneaky value this week with the Blazers playing four more times."
0,"Caleb Swanigan double-doubles vs. Pacers: He played three minutes on the season entering tonight's game, so this truly came out of nowhere. The Pacers used some traditional lineups with Myles Turner getting run next to Domantas Sabonis, so Portland was able to play four bigs. Swanigan gave coach Terry Stotts something to think about tonight, but we'll need to see it again before recommending him outside of very deep leagues."
0,"Joel Embiid scores season-low 10 points: Embiid attempted a season-low nine shots, which was a by-product of the Hawks doubling him almost every time he touched the ball. Tonight also snapped his six game double-double streak to open the season. The Sixers were up big in the fourth, which led to most of the Sixers rotation players sitting because it's the first night of a back-to-back set (related: there's been no talk of JoJo sitting tomorrow). Still, Embiid posted six assists and will be an elite fantasy option whenever he plays, even if he has an off night from the field."
+,"Zach Collins stays hot w/ 17 points in win: Collins also hit both of his free throws, adding three rebounds, three assists, one block and one triple in 27 minutes. He took advantage of some early foul trouble by Jusuf Nurkic (two in the first couple minutes), and finished with a +22 during his time on the court. Collins continues to make a case for more playing time and already has mid-round value in category leagues despite coming off the bench, so he has to be owned right now with four more games on the schedule for Portland this week."
+,"Ben Simmons posts 21/12/9 in just 27 minutes: Simmons went off in the third quarter, scoring 15 of his season-high 21 in that frame. He also rebounded from his season-low assist total last time out, dishing nine assists tonight. Simmons has been inconsistent from the free throw line, shooting just 56% on the season, but went 5-of-5 tonight. We know he's going to post a near triple-double every night, but if he can get his FT% above 70%, he'll be even more valuable."
-,"Jusuf Nurkic plays just 18 minutes vs. IND: This was his second dud in a row after scoring five points vs. the Heat on Saturday. Nurkic got a quick hook  in the first quarter with a pair of fouls, and then he lost minutes to a red-hot Zach Collins off the bench (17 points in 27 minutes). Collins is becoming more and more of a threat to Nurkic, but his owners just have to hope that he can turn things around. Luckily, Portland plays four more times this week."
!,"Update: Ian Clark off the bench: Coach Alvin Gentry said Clark was going to start for Elfrid Payton (ankle), but changed his mind before tip-off. Instead, Solomon Hill will entering the starting lineup."
-,Davis Bertans will come off the bench: It's becoming obvious that San Antonio's lineups are going to be fluid going forward. Dante Cunningham will start but he has no fantasy value.
-,"Delon Wright (groin) is active Monday: He's had this injury for a while and the Raptors may monitor his minutes. Even with Fred VanVleet (toe) out, Wright is a shaky play until he proves he's 100 percent."
!,"Fred VanVleet (turf toe) ruled out Monday: The Raptors waited until five minutes before tip-off to rule FVV out, and they also changed their starting lineup three times in the span of an hour. Delon Wright is active tonight and will handle the backup PG duties as long as he's healthy."
